,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
N3e021bdd01c345839acf769638612761,-0.020139132,0.023006983,0.4343284,-0.30844706,0.32766792,0.3230769,0.20702967,0.03954536,-0.25500372,-0.10879881,-0.36884996,-0.24638644,0.15837845,-0.10423082,0.45929104,0.1544386,-0.0224298,0.300043,-0.24808742,-0.22525813,-0.50306046,-0.35135168,0.22555593,-0.16260533,-0.08557154,-0.2412272,0.13622606,0.14337535,0.34642085,0.12142488,-0.08267715,0.024205202,-0.103336655,-0.24952646,-0.24421117,-0.06642622,-0.5836227,-0.079681076,-0.33157814,0.1716031
N419f27dc38db4cefbc750b8cbbd703e0,0.3508504,0.13454217,-0.08743134,-0.22829679,0.32322606,0.48155513,0.25304317,0.17536254,-0.19902056,-0.16118068,-0.2812813,-0.08948436,0.021776559,0.11997341,0.34525245,0.13390836,0.3366238,0.17907164,-0.32655638,0.061943013,-0.19799462,-0.103332214,-0.25499716,0.113895,-0.33214095,-0.15282215,-0.19206631,0.13798454,0.21623735,0.27241513,-0.20119262,-0.19901948,-0.09484909,-0.14466833,0.14157318,-0.27197096,-0.12821485,-0.22450992,-0.33527818,0.20316456
N424b23aa2bf74a0fba51557972b8d392,0.27859008,-0.0577577,0.13694505,-0.15361296,0.11483784,0.41220102,0.24141508,0.295854,-0.20200841,-0.07838899,-0.44205052,-0.15881705,-0.06840431,0.12617643,0.2767948,0.13681494,0.2691052,0.19967438,-0.2187515,0.24369638,-0.1490655,-0.09241866,-0.03141291,-0.0788348,-0.24536584,0.39895126,-0.18109499,0.19756058,0.1842495,0.15305676,-0.1487439,-0.22803694,-0.12688565,-0.25589713,-0.24280505,0.0966584,-0.26029655,-0.20813395,-0.31774184,0.22138835
N42b9e58b596e4a7f95435674a839572b,-0.12251757,-0.25095814,0.2302828,-0.33199698,0.21260124,0.19457051,0.06738601,0.109531246,-0.15458322,0.13342047,-0.1605242,-0.07749054,-0.19962542,0.09690797,0.40986246,0.2801834,-0.029842742,0.20861846,-0.42273772,-0.29856205,-0.37367827,-0.17416435,0.29288688,-0.101781085,-0.01564332,-0.15740545,0.047758915,-0.10869996,0.29332718,0.18051067,-0.033064965,-0.5432961,-0.16420847,-0.30477023,-0.38719463,-0.024390426,-0.57658803,0.012733672,-0.31316668,0.371729
N4abb2f4828794d0fa7d0c51f0554ec37,-0.107234724,0.294001,0.33881524,-0.2858436,-0.05977167,0.221378,0.16717434,0.13888621,-0.22411534,0.014525896,-0.040718295,-0.0035950667,-0.04216823,-0.040630743,0.34899172,0.1661893,-0.13880903,0.3120718,-0.38839304,-0.19803236,-0.4727428,-0.21199933,0.11816635,-0.07902778,0.034835737,0.18477674,0.05896283,0.072772354,0.4597065,0.21120523,0.13475865,-0.30795008,-0.32860836,-0.4793729,-0.2649463,-0.15787692,-0.6408237,-0.034871478,-0.4530524,0.3447625
N4fcb181eb4694ee49f5d30b863f9a16f,0.27788183,0.09291691,0.18821456,-0.020997288,-0.22696128,0.14550821,0.1634072,0.26644385,-0.20854332,-0.014991112,-0.26377705,-0.2461069,-0.036194284,0.1833713,0.2743495,0.40799034,0.27940345,0.16167937,-0.29064184,0.22795671,-0.22879307,0.27348295,0.14876035,-0.19818094,-0.2427668,-0.089507625,-0.0827574,0.24562825,0.16509318,0.25045714,-0.20036131,-0.27577642,0.04332819,-0.38998598,-0.041230716,-0.0026868957,-0.19524518,-0.23788199,-0.30639228,0.3350764
N52e8e3520bfe4bf2a881eb8b2c02c290,-0.061131362,-0.47652474,0.28723556,-0.35865906,0.1481024,0.32135302,0.31401035,0.17622398,-0.2622589,-0.21807115,-0.30042547,-0.22062969,-0.035461638,0.0038526577,0.35998982,0.2399095,-0.14400795,0.3203453,-0.49138153,-0.21033685,-0.18169829,0.42656055,0.27318656,-0.16957189,0.053220943,0.15931112,0.10934371,0.19322644,0.47861463,0.17078051,-0.07572348,-0.2852497,-0.18896645,-0.25297132,-0.2391046,-0.18117876,-0.41367742,-0.05223714,-0.22807853,0.16521111
N56358770ade14594a803208b8ffcaf84,0.25945145,-0.26723686,0.0666569,-0.27922386,0.21706876,-0.08131348,0.2344145,0.1300136,-0.17892644,-0.06784381,-0.32708818,0.0385363,-0.12836376,0.15267181,0.3631633,0.34151298,0.20902026,0.12402324,-0.4046427,0.03987714,-0.12771733,0.002691843,-0.0063099843,0.01119741,-0.28992712,0.34109217,-0.37430066,0.13783748,0.30429506,0.22434886,-0.13356131,-0.28145316,-0.018644558,-0.09330721,0.09824728,-0.03159402,-0.22297432,-0.27613425,-0.32490918,0.19210397
N599dda3b841945a5aeb5d69e2086a494,0.25834036,-0.25564075,0.04486504,-0.29416698,0.35031262,0.4997495,0.254292,0.13687758,-0.2052216,-0.11355733,-0.17171103,-0.10404578,0.021235928,0.16690089,0.37125415,0.19839545,0.058977578,0.027164716,-0.2848065,0.059222817,-0.16725735,-0.044082973,0.046942968,-0.010103738,-0.33446208,0.22097415,-0.2013101,0.11846113,0.233995,0.26912335,-0.21413869,-0.21568866,-0.014466334,-0.112336844,0.14432718,0.111866586,-0.18356365,-0.2528322,-0.30137748,0.2608845
N68138bb2c1834933b90c5eeb2903c36f,0.32103348,0.062066723,0.015208604,-0.562717,0.4805974,0.1716982,0.28584024,0.2341388,-0.21047783,-0.004631345,-0.120509036,-0.2428774,0.19774193,-0.0638581,0.22597365,0.24828582,0.10323752,0.3046313,-0.39758715,0.08341989,-0.30900258,0.18786395,0.07304013,-0.07890322,-0.22566433,-0.031407375,-0.33789948,0.19680911,0.27670676,0.013356414,-0.27906683,-0.2486208,-0.14586402,0.02098968,0.050874256,0.091304734,-0.24079111,-0.18505669,-0.34598365,0.16993341
N685c200dae4c43ce861a3f632000253a,0.31084335,-0.25119975,0.14585501,-0.24257141,-0.10742693,0.46507746,0.2738513,0.1790478,-0.23007323,-0.0025410189,-0.10042484,-0.070571385,0.10820913,0.10425301,0.31017908,0.12814038,0.036379006,0.10297849,-0.46591333,0.03967799,-0.25217074,-0.0059941877,0.21840847,0.12136882,-0.34600833,-0.56358325,-0.24935378,0.16977547,0.25831068,0.30226034,-0.23537347,-0.18472852,-0.04341973,-0.11343058,0.118331224,0.16187534,-0.26215985,-0.2358351,-0.32551375,0.17579032
N6d67393bd9dc4c1084c538e5ec71e8c5,0.27312112,-0.19215444,0.14467654,-0.00680909,-0.24914888,0.42321986,0.2489944,0.3925278,-0.28651938,-0.047422457,-0.3175753,0.0075372155,-0.095050775,0.28556684,0.3116567,0.3508648,0.22844774,0.049869254,-0.2831993,0.08153991,-0.14739677,-0.028030358,0.2314304,-0.2900943,-0.26233754,-0.15825604,-0.28857234,0.16102463,0.23966342,0.2684517,-0.21255511,-0.16241159,0.017170485,-0.18919794,0.09091808,-0.09357414,-0.15946746,-0.29570833,-0.36937538,0.23339169
N6f70f2f5b36946e1880933a6b7de47e8,-0.0657025,-0.012892217,0.38627094,-0.1464017,0.32206854,0.28049234,0.06111731,0.16231968,-0.28631082,-0.078103356,-0.40856963,-0.15272881,-0.3891262,-0.029521134,0.382574,0.29757503,-0.01806583,0.23758914,-0.30947408,-0.2718463,-0.4613699,0.1871921,0.25656977,-0.30635154,-0.1302815,-0.043457612,0.09512724,0.12417048,0.53839695,0.17755431,-0.080703475,-0.121117815,-0.7760319,-0.13960548,-0.2891875,-0.19866298,-0.36204115,-0.13605806,-0.25608397,0.13094844
N7efbe57383c94fbfafe6deb64da9adb0,-0.13381152,-0.031055793,0.09601334,-0.30616912,0.19463913,0.14466108,0.30655402,0.15066811,-0.2568115,0.020856136,-0.25756437,-0.19810794,0.039601047,-0.0016550982,0.46527997,0.17600702,-0.05424027,0.30310282,-0.45722544,-0.09340706,-0.45851237,-0.15161338,0.022808764,-0.2544583,-0.08534265,-0.094533406,0.07053609,0.03527739,0.4746791,0.24564551,-0.0794112,-0.41346052,0.4645225,-0.37424704,-0.19612649,0.06207168,-0.6347476,0.068153985,-0.20564088,0.2177923
N7f2780be5ed3491ca53af61224047ce6,0.36108202,0.09644699,0.48946145,-0.21432307,0.11125459,0.041170202,0.2414101,0.27323446,-0.25241598,0.009039334,-0.020090822,0.017186845,0.039555177,0.26511854,0.27072847,0.23034838,-0.06156101,0.2166924,-0.3623151,0.07202914,-0.19155627,-0.09753594,-0.18472226,0.0323461,-0.20283473,-0.3472576,-0.1337769,0.2949368,0.27152175,0.26533753,-0.20161904,-0.23329549,-0.031149657,0.01427302,0.135541,-0.32046133,-0.15785658,-0.315657,-0.301186,0.25527063
N83302feb2a7143b1b6bd4c41da20d1aa,0.31625208,-0.0920918,0.03143727,0.052315094,0.23379867,0.28675023,0.28723687,0.12626126,-0.2231336,-0.056153778,-0.22455035,-0.30166978,-0.07512128,0.18112114,0.2386415,0.23108113,0.2659312,0.19070055,-0.34302226,0.22427729,-0.14754052,-0.14530492,-0.06647293,-0.39476573,-0.24562362,0.03877792,-0.14755234,0.24000067,0.10612895,0.2145768,-0.1565026,-0.2002523,-0.07014203,-0.2890994,-0.1854807,-0.20285772,-0.24867915,-0.19280265,-0.36160183,0.25211415
N94c4b1b1ca65427baa87a46f17e60fff,0.3355766,-0.0036343413,0.17744665,-0.20390497,0.23380648,0.078522325,0.16758065,0.38409793,-0.19597358,-0.0362135,-0.44679552,-0.053334996,-0.10536238,0.06263848,0.37741745,0.35572466,0.13242233,0.19167097,-0.38812354,-0.024543632,-0.115167275,0.18730238,-0.019843558,0.1379413,-0.3075523,-0.3850074,-0.21697532,0.12851696,0.1974046,0.13872747,0.021558886,-0.48468208,-0.14673322,-0.11998181,0.12469001,-0.18586652,-0.074696526,-0.35886586,-0.32096195,0.17583333
N9770cc66c4c74fa784a7ec0f60d52351,0.30723503,0.10617369,0.11159825,-0.3531588,-0.019754143,-0.0027551292,0.18781063,0.3356517,-0.30962068,0.011980444,-0.17627278,0.1698983,-0.06614744,0.2766269,0.25636348,0.11471297,0.22155713,0.20619324,-0.2717691,0.08553129,-0.18367817,-0.11514994,0.23378552,0.101310536,-0.19245207,0.32642767,-0.23276114,0.2985869,0.35357857,0.4114688,-0.15264903,-0.27148253,-0.11866051,-0.049389355,0.0103767365,0.0062117544,-0.12054393,-0.2692111,-0.33984512,0.21329609
N9a841061bf404d18afc6474afd1f176e,0.26105934,0.20898001,0.021999616,-0.31162235,0.35347602,0.46179053,0.22728467,0.33178467,-0.18181051,-0.19666393,-0.4473707,-0.19808216,-0.14062594,0.06025281,0.23506908,-0.0029154478,0.034675483,0.114219874,-0.2065551,0.22703369,-0.2492645,-0.1611642,-0.040635873,-0.0847813,-0.27377957,0.21817029,-0.026740512,0.14573172,0.20456672,0.15725747,-0.19820264,-0.26460448,-0.12416594,-0.2714284,-0.122198254,0.012274258,-0.37240535,-0.28653526,-0.24854237,0.19087023
N9b9a83a5b8c746d0adbe6565844dec77,0.32615215,0.124108635,0.066335514,-0.0826747,0.012610667,0.19609387,0.18184495,0.37223274,-0.31102234,0.092484735,-0.11275546,0.06038485,0.0478695,0.3130555,0.27629194,0.20538434,0.14772913,0.19953048,-0.44439006,0.12151599,-0.2070158,-0.009108663,0.12003005,0.065434225,-0.19341655,0.3866385,-0.18271607,0.25258097,0.1837693,0.20167638,-0.25808936,-0.27448434,-0.21407957,0.014299187,0.05461354,0.017445575,-0.21361391,-0.19769184,-0.30014285,0.2805158
Na7478225ce64461cbde968c68b8aa474,-0.058253024,-0.35057977,0.34101534,0.01130285,0.15378222,0.16761637,0.045303233,0.29696855,-0.27506146,-0.06406672,-0.3628473,-0.26764622,-0.1041727,-0.04586301,0.5415848,0.1951508,0.077782184,0.30573887,-0.27094832,-0.20282342,-0.2257859,0.06258333,0.23365825,-0.068159975,-0.040554907,0.029981483,0.092381746,0.084245786,0.28304946,0.1283843,-0.055171948,-0.32040986,-0.4899928,-0.33098307,-0.30168146,-0.44204682,-0.5072715,-0.098140545,-0.27399206,0.3622084
Na937fe28eee84366b1c61b6374a6d528,-0.06503749,0.17709708,0.32624647,0.016990159,0.35789853,0.2693921,0.17331949,0.018922258,-0.40427214,0.13334659,-0.361426,-0.14809673,-0.24894728,-0.035156783,0.3355006,0.29463607,-0.15033698,0.30634016,-0.38993183,-0.20439555,-0.2283218,0.02422222,0.29705024,-0.39992365,-0.10237627,-0.09568223,-0.065560676,0.15734632,0.52443445,0.3707221,0.00541964,-0.0722507,-0.13192818,-0.33150005,-0.17488815,-0.23497336,-0.3809502,-0.082272954,-0.15027927,0.45824206
Naa20e98105d3463f8c3cfdb5343c4f93,0.29588,-0.22571833,0.1432202,-0.3706685,-0.06597162,0.018825999,0.22406672,0.1715951,-0.19651753,-0.12028101,-0.30705354,-0.18181646,-0.053197507,0.22124907,0.38107497,0.14158817,0.21852358,0.20234942,-0.31422493,0.06199356,-0.10592075,0.0792802,0.068418495,0.018625436,-0.31305528,0.2646818,-0.33817625,0.16884908,0.31916016,0.23572813,0.034100946,-0.13311696,-0.044516727,-0.1403506,0.110012144,0.10697709,-0.24876812,-0.27193063,-0.35584098,0.17823187
Naabd044611054fc9a7d2460ef73107d8,0.32639435,-0.028343294,-0.0010513782,-0.3024093,0.2799162,0.42528528,0.33047903,0.27836722,-0.18171631,-0.12706868,-0.055143405,-0.28481698,-0.08323853,0.12443894,0.2077922,0.1824997,-0.24224864,0.21273828,-0.3974855,0.16846883,-0.21124852,0.038099628,-0.019842692,-0.33977383,-0.23947424,0.17500372,-0.26046363,0.26564056,0.18135776,0.18264928,-0.20207636,-0.13309272,-0.12002466,-0.31473643,-0.0204776,-0.5294133,-0.14515208,-0.21515131,-0.28241715,0.22615938
Nabc36dfab8cb4e009f75f4cb666f9a43,0.24355334,-0.010027494,0.14937404,0.081503876,0.12965181,0.1621638,0.27640608,0.2865477,-0.30428708,0.022921627,-0.14472048,-0.18135045,0.29926947,-0.053419452,0.26855555,0.27101198,0.11232854,0.11817747,-0.31350464,0.20151249,-0.41359875,-0.021741841,0.07520191,-0.11578635,-0.3388195,-0.26479927,-0.017169269,0.22403903,0.13049318,0.2334155,-0.24543147,-0.26695707,-0.06836178,-0.31004986,0.030709641,0.012338153,-0.36272708,-0.29066724,-0.3032169,0.27411136
Nade8f7d1d3814a0f883c81d23ab9f761,0.3387072,0.2622906,0.077316515,-0.4971268,0.056604695,0.3180558,0.2728632,0.29362342,-0.21187875,0.051401615,-0.20217092,0.06262154,-0.13223389,0.00078154256,0.22896281,0.10897671,-0.061832834,0.24394603,-0.35808897,0.21081743,-0.18132405,-0.111587815,0.1488386,-0.4545797,-0.24294116,-0.48301628,-0.18842576,0.24895248,0.18780342,0.18920226,-0.2047779,-0.1837953,-0.007927116,-0.290927,-0.1140159,0.22589135,-0.35133615,-0.25315648,-0.35987613,0.1675733
Nb0d41811d86a49c798cb3a277e1e2009,0.2508284,-0.11933743,-0.16178867,-0.23924743,0.1565919,0.42215082,0.3376359,0.16785572,-0.2955665,-0.11464813,-0.17888024,-0.37937406,0.069106676,0.19293635,0.20874734,0.15689057,0.144006,0.13018313,-0.5316598,0.080738366,-0.22577149,0.30878472,-0.17202571,-0.05168063,-0.19470422,-0.15718539,-0.2626297,0.42423093,0.2618009,0.25150645,-0.017058594,-0.2724067,-0.09282386,-0.04079174,0.20526128,-0.36898452,-0.3030659,-0.21435873,-0.30911756,0.20361815
Nb7e73aea06ce4e8caae5a5d916d32d49,0.2775609,0.011390599,-0.00013929089,0.08025684,0.1748179,0.1578163,0.14361095,0.23347059,-0.2090348,0.103245504,-0.055725694,-0.06702558,-0.063086234,0.3416667,0.20502208,0.4334995,0.35497263,0.13298334,-0.48393744,0.12430131,-0.3986429,-0.02885547,0.04928219,-0.20737906,-0.20830095,-0.07735664,-0.32279,0.2182824,0.20221226,0.3033134,-0.21985453,-0.28589618,-0.23554848,-0.055807248,0.04023124,0.07254302,-0.1372387,-0.12661062,-0.35403043,0.26635113
Nbccec650f3254cf1a1c5461b6700451f,0.28943008,0.12627858,-0.04502686,-0.38841388,0.026954576,0.031335335,0.25355288,0.21289729,-0.2574589,-0.027821502,-0.24067195,-0.25254393,-0.10533422,0.048029568,0.28171355,0.1371251,0.32615158,0.13585696,-0.20806271,0.19406149,-0.18182953,0.037145518,0.068620116,-0.12588486,-0.27761677,-0.48552883,-8.988412e-05,0.21152543,0.19353075,0.35714588,-0.09838058,-0.07732917,-0.09892002,-0.35409442,-0.07372995,-0.297965,-0.31574333,-0.2646727,-0.28001764,0.25896367
Nbe8764f9800f42d08a3b5b4f1beee1e2,0.29732263,-0.014929615,0.08577056,-0.35651144,-0.0020935289,0.12926312,0.32157373,0.24491395,-0.24475563,0.1098347,-0.043696158,-0.30383065,0.021219935,0.09650892,0.27523482,0.075508125,0.08270514,0.13948074,-0.5022089,0.09549833,-0.21641259,0.35318244,0.2735116,0.2929882,-0.23521963,-0.49194655,-0.16281256,0.17400244,0.28773335,0.24849735,-0.3384105,-0.32873031,0.059822615,-0.10495665,0.08307205,0.25728443,-0.2768615,-0.2508685,-0.35754582,0.14988662
Nc4e60a11a2394fd6bdf8405164fe5b95,0.30021942,0.10453553,0.058938913,0.13818642,0.17296034,0.08816359,0.20276144,0.397874,-0.27636707,0.04375057,-0.10741155,0.040721074,-0.079127416,0.23555255,0.24877344,0.4066725,0.21442153,0.22395599,-0.37597078,0.08155712,-0.17751628,-0.023938704,0.03811705,-0.26990157,-0.19740903,0.23644757,-0.20862074,0.22928518,0.31268758,0.24576764,-0.23287879,-0.22087887,-0.17914522,-0.009341699,0.08024573,-0.11584656,-0.2086266,-0.230209,-0.35759753,0.33278888
Nc95252886bb34f3aa37a7c94504e0bff,0.12579843,-0.03804166,0.019359445,-0.31087026,-0.11288409,0.26775545,0.04265544,0.3272382,-0.26984876,-0.08068769,-0.13015854,-0.10956855,0.1270147,0.18122141,0.29480022,0.25887334,-0.005397074,0.18962392,-0.24236524,0.11445615,-0.63030624,0.18350294,0.20859423,0.020239603,-0.40029466,0.24662027,-0.20688072,0.2648965,0.14776452,0.26040402,-0.2635932,-0.43342164,0.064991,-0.23280016,0.153407,-0.073018886,-0.1265148,-0.2995169,-0.364892,0.17865404
Ncd97b3478a734d8383cdeb2e0e470e6c,0.07570588,-0.57456756,0.23668815,-0.22576052,0.2268744,0.16292311,0.21069646,0.6012595,-0.14098997,0.19495215,-0.19354062,-0.13411391,0.0016571762,0.09021121,0.27886534,-0.07696076,0.35259265,0.09056024,-0.29982626,0.045470934,-0.45535055,-0.26724067,0.30365732,0.053112697,-0.24429268,-0.038920607,0.13250425,0.0126696685,0.047616523,-0.05721438,-0.2912391,-0.1589617,-0.21476074,-0.35874885,-0.18650119,-0.11638569,-0.25648594,-0.3895238,-0.10524903,0.3566359
Ncda91e7246a44ad988fe72c3f5afb7cd,0.23812918,-0.14231074,0.12069721,-0.14526112,0.40705642,-0.016178433,0.24525292,0.12211658,-0.31363618,0.06778464,-0.22508597,-0.3636321,-0.13309398,0.07487766,0.23185848,0.05082613,0.2922301,0.052333634,-0.39681458,0.24961649,-0.56166124,0.083326265,-0.030678641,-0.3807631,-0.28503948,0.17182302,-0.20824917,0.26924846,0.085223876,0.045666974,-0.28371283,-0.16522443,-0.15800618,-0.30992004,-0.08868635,0.052453596,-0.43919924,-0.21427624,-0.33274615,0.1498302
Ncfee418f1dc5408dbe318d4ebcc3c730,0.3761738,0.119692884,0.09946652,-0.42242074,-0.12790433,0.2414969,0.38355204,0.31277895,-0.19741392,-0.07922539,-0.37724954,-0.13046895,-0.05967626,0.077040054,0.2887709,0.10068038,-0.10835986,0.170714,-0.2886221,0.21363382,-0.20854197,0.17926814,0.13082993,-0.008549452,-0.28110662,0.30482012,0.015893836,0.4444393,0.1408194,0.24529515,0.041880514,-0.096156925,-0.14615229,-0.2956877,0.02318503,-0.3699002,-0.31934756,-0.2884445,-0.24038254,0.2543382
Nd2355c5f894c40c988deccdb200ac090,0.27527964,-0.11820912,0.14548613,-0.41032124,0.09801322,0.011040689,0.23801823,0.2304925,-0.2133404,0.03065959,-0.36388916,-0.15551373,0.05780339,0.13020998,0.2278234,0.17685817,0.1992807,0.1520258,-0.32842368,0.21902229,-0.11568784,0.006346609,0.0009831236,0.062114127,-0.3178078,0.29354796,0.015421123,0.20370421,0.20136926,0.12538409,-0.22703612,-0.24912488,-0.17011376,-0.26961806,-0.14489943,0.09735578,-0.28393048,-0.28176454,-0.30114198,0.22252336
Nd4a5b3830310456caf12c842ef6c4f0e,0.37003103,0.18985218,-0.06975078,-0.23393798,0.0015235819,0.09510221,0.23700358,0.11470153,-0.34085545,-0.10164009,-0.12177748,-0.08542481,0.04364812,0.25079334,0.28179216,0.117026225,0.24223773,0.034570668,-0.26964107,0.04471652,-0.20579943,0.052063942,0.07867416,0.0605705,-0.24753968,-0.50250167,-0.099804595,0.32683524,0.31840906,0.5370097,-0.28414917,-0.24761815,-0.23926063,-0.024835885,0.11626975,-0.26590434,-0.17101854,-0.25664714,-0.37537825,0.22946605
Nd4c4853acd25492b91c6b1ff44642f38,-0.11463155,0.15692976,0.34482765,-0.13086945,0.17800252,0.26638272,0.32944086,-0.11181873,-0.3723118,-0.17632383,-0.46145907,-0.36143392,-0.33361232,0.10249451,0.47493234,0.2358288,0.010169819,0.21892174,-0.39987603,-0.26381925,-0.30492672,-0.30105853,0.18464918,-0.16886161,-0.14575572,0.06418553,0.086500876,0.12388494,0.5364295,0.3331219,0.08442574,-0.23973127,-0.030728495,-0.2876484,-0.3422758,-0.10519547,-0.34377885,-0.068682164,-0.19810721,-0.010353725
Nddd05251a0044287835ce7dce00cd2de,0.2179793,0.1482064,0.10750771,-0.069090284,0.072840005,0.4344284,0.14262433,0.3380863,-0.20448256,-0.12397624,-0.289692,-0.0022856183,-0.0032937834,0.15413365,0.33344665,0.06680005,0.26152834,0.07940149,-0.30285183,0.040490396,-0.08679678,-0.13946252,0.1508607,0.02662234,-0.2966063,0.44767153,-0.24384552,0.19952187,0.20450749,0.25060615,-0.20504373,-0.48259553,-0.14618497,-0.14479724,0.14197886,-0.044000227,-0.1686547,-0.30781186,-0.34045342,0.26935938
Ne56a1ef12f884948b4d2919acecb6115,0.34715885,0.05572818,0.08841998,0.072635315,0.14065458,0.11669626,0.21839917,0.25148582,-0.24304657,0.17391992,-0.1639422,0.021956228,0.055433836,0.09410354,0.19772504,0.27120432,0.35343102,0.11178944,-0.36694628,0.04228074,-0.33156216,0.16116965,0.09896813,-0.00941375,-0.3250371,-0.19718091,-0.2307927,0.22111246,0.2442389,0.42031312,-0.2151358,-0.28173104,-0.29680184,-0.056016948,0.03543855,0.08680794,-0.17943946,-0.21747781,-0.3415866,0.2632278
Ne992ae7958f64901a0fad04770253c7d,0.29707724,-0.16992332,0.412296,-0.14054132,0.25959527,0.17735393,0.25975952,0.10173612,-0.13908811,0.11223297,-0.22943033,0.10972255,-0.10188268,0.37672853,0.26898065,0.36656153,0.28070736,0.10502943,-0.30879575,0.010404995,-0.35651776,0.059543066,0.28765947,0.049185004,-0.2757747,0.08001717,0.05188761,0.034638666,0.3537473,0.23563436,0.0022856805,-0.39524364,-0.09604879,-0.049289282,0.14178903,0.05539266,-0.23090442,-0.17538844,-0.29876778,0.19343051
Nea7c2d66a5b041318b8385372731b2e4,0.29771858,-0.04376305,0.064462386,-0.3429484,0.24179617,-0.08941084,0.21388395,0.1994002,-0.21404247,0.049534068,-0.40031117,-0.1721139,-0.03627383,0.006419749,0.24640957,0.21631025,0.24825805,0.17276575,-0.23094304,0.18450962,-0.17548874,-0.16660911,-0.036224917,0.022115426,-0.26928654,0.370255,-0.0044438015,0.28275856,0.22542642,0.22930998,0.054050982,-0.15520494,-0.10987726,-0.29582074,-0.122680485,-0.38881406,-0.39277634,-0.2522869,-0.28840503,0.29250258
Nef9c31548a734fa897d861c8da8d7668,0.19302684,-0.0840523,-0.14091389,-0.25456578,0.3117112,0.19564876,0.19295222,0.3018809,-0.2576138,0.124075375,-0.10719692,-0.21003836,0.09773567,0.04771093,0.2752211,0.18128066,0.18579735,0.17832579,-0.2772792,0.22581309,-0.35057136,0.0028939354,-0.20327836,0.0657527,-0.31942979,-0.2027553,-0.1409498,0.21898583,0.12423012,0.23019858,-0.19396506,-0.23020971,-0.0022179913,-0.32842577,-0.06124868,-0.08295615,-0.4915999,-0.19985034,-0.26874804,0.2737078
Nf030184ae2e540ce9f81be5714485d58,0.22465979,-0.27928942,-0.06983824,-0.25389114,0.2872099,0.42245287,0.29835412,0.16994782,-0.17890695,-0.048322093,-0.15675542,0.0083545465,0.048323166,0.23403966,0.3390361,0.40102577,-0.103463374,0.13918586,-0.3740899,-0.024078576,-0.24555749,0.01919841,0.02167632,0.03769769,-0.3390814,-0.012421676,-0.3509929,0.07255606,0.24848388,0.25328568,-0.18479083,-0.18132189,-0.18262169,-0.13871491,0.1213764,-0.026686126,-0.050060783,-0.25615978,-0.34576473,0.2643087
Nf59e75ffca7c45ae9022513e9a0f4e6c,0.2479972,0.13021764,-0.045476243,-0.28801394,0.27640983,0.1887502,0.1852701,0.2650887,-0.3312024,0.1736953,-0.17329602,0.10264841,-0.04352739,0.38407943,0.24644074,0.26646486,-0.1804076,0.11465047,-0.4017423,0.06344027,-0.2500162,-0.038821638,-0.0140785985,-0.09627632,-0.13482071,0.0015008005,-0.25335962,0.16787408,0.277123,0.34552002,-0.20362258,-0.25573155,-0.17339277,-0.06628109,0.06353233,-0.14359784,-0.09265549,-0.27719015,-0.33165672,0.26801163
Nf692d13683a24b468995fd0086e7e16a,-0.052602433,-0.32668683,0.14664826,-0.4031974,0.16182902,0.16646749,-0.03045677,0.16478185,-0.2539429,-0.0077135703,-0.25360867,-0.24118982,-0.13254534,0.0789605,0.35358378,0.25808176,-0.032979395,0.32954174,-0.41042098,-0.28052366,-0.46686697,0.058221508,0.14950892,0.08705646,-0.056349006,-0.04091261,0.023195032,-0.10470768,0.4464733,0.20291685,-0.15066066,-0.02454116,-0.035928335,-0.47669503,-0.22059777,-0.17097566,-0.5450891,0.04747595,-0.22108628,0.41808698
Nfcd35997716046b58b0a68e7054992cf,0.32669827,0.0026091712,0.069047846,-0.31791854,0.21641447,-0.033995405,0.2115781,0.22398868,-0.22963308,0.028205035,-0.17244777,0.029237088,0.045912575,0.16313832,0.23352508,0.3827523,0.28351682,0.19285312,-0.31914914,0.09987027,-0.40191534,-0.0483658,-0.050157145,0.030529022,-0.23287556,0.3573477,-0.23404765,0.17995349,0.4078209,0.15249184,-0.18981704,-0.302542,-0.13245259,-0.046096794,0.074370906,0.04444197,-0.24707635,-0.15519166,-0.34359965,0.21369043
None,0.24188486,-0.27523267,0.53660434,-0.26183462,-0.073254585,0.2763778,0.30842707,-0.065098934,-0.013775432,0.033679612,-0.030554898,-0.36363724,-0.05027492,0.39764506,0.16756527,0.33362764,0.2706253,0.16428557,-0.43479523,0.014440107,-0.2999819,-0.16033728,0.04415904,-0.010927627,-0.40920678,-0.14772266,-0.18516557,0.17500608,0.25466296,0.15067488,-0.27003226,0.3910036,-0.3875385,-0.31910354,-0.475856,-0.15142186,0.022406295,-0.337731,-0.005410225,0.388801
Ostrich,0.20957096,-0.071904376,0.356113,-0.24081373,0.18443379,0.19366702,0.15704581,-0.027548386,-0.21109611,0.061653238,0.2654554,-0.19692068,0.10049208,0.4796011,0.39421597,0.15432635,0.34882513,-0.10011274,-0.18869983,0.0413785,-0.13163812,-0.22455542,0.18838897,0.27405265,0.023386575,-0.1742442,-0.18277587,0.092698,0.24171174,0.4802293,-0.09309227,-0.383072,-0.15758719,-0.14355415,-0.13008823,-0.16969457,-0.27858263,-0.41464663,-0.1024163,0.36194912
