,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
suramin#bond164,-0.0979772,-0.5990363,-1.3013572,-0.39055195,0.35801092,-0.13446811,0.05384131,0.030027708,-0.06469457,0.6205964,-0.23366854,-0.62334776,0.09204706,0.37604472,-0.7190085,-0.20425422,-0.4567528,-0.16046062,-0.29507655,-0.6104416,0.7198423,-0.46557394,-0.027375799,0.037799615,-0.15490444,0.37519336,0.48420653,-0.67921555,-0.06619047,0.6908604,0.29755813,-0.09439245,0.44342214,0.27186415,0.45001715,-0.053036496,0.5353883,0.21061797,0.58794504,0.045513935
suramin#bond165,0.01341394,-0.48653084,-1.2267138,-0.31135812,0.4001669,-0.109138675,0.06386782,0.0816938,-0.0021026256,0.5993185,-0.32780746,-0.79105264,-0.16432275,0.36569843,-0.47592673,-0.19991231,-0.46587926,-0.15565719,-0.3226644,-0.49857983,0.7595865,-0.3862153,-0.0828456,0.008445405,-0.24034831,0.32137206,0.5416262,-0.8889177,-0.030776275,0.81039953,0.27027336,-0.10292317,0.5217989,0.1704006,0.6410794,-0.023567531,0.5947418,0.2062097,0.34843853,0.22859724
suramin#bond166,-0.16992587,-0.6122881,-1.199914,-0.29363233,0.2574015,-0.049889207,0.0006645975,-0.07587961,-0.11729707,0.66759783,-0.39950925,-0.6128308,-0.039521,0.19783533,-0.60336405,-0.22793019,-0.5362665,-0.15900081,-0.37039298,-0.55446815,0.82175696,-0.39945444,-0.041454654,-0.13341005,-0.16728416,0.2855735,0.6209019,-0.8286201,-0.11461431,0.49700394,0.25231507,-0.16758856,0.54435706,0.29954484,0.49300194,-0.078432,0.5309489,0.20090283,0.42685834,0.18814896
suramin#bond167,0.018383179,-0.6401895,-1.1288412,-0.32687122,0.25701848,-0.107866384,-0.029266603,-0.07693409,-0.023412773,0.65164006,-0.34848166,-0.5985103,0.01481878,0.3035461,-0.7997927,-0.25874117,-0.4278709,-0.21480681,-0.3624439,-0.6105806,0.80979866,-0.32242402,-0.004480083,-0.057627693,-0.18700537,0.25530306,0.6923025,-0.6990918,-0.13839509,0.58696675,0.3027418,-0.11032617,0.5504484,0.28609788,0.48999783,-0.007385592,0.553135,0.20606144,0.48447666,0.14906347
suramin#bond168,-0.013331829,-0.51614684,-0.9887177,-0.28819305,0.046594094,-0.06685636,0.008379591,0.13163497,-0.13274565,0.6635254,-0.333791,-0.7827279,0.044570822,0.49540567,-0.76471204,-0.30322954,-0.6452753,-0.15929571,-0.17575689,-0.5686226,0.9336839,-0.35984457,-0.13527605,-0.040399443,-0.21345003,0.36230206,0.58406514,-0.4922792,-0.04248916,0.4960817,0.40317523,-0.06045767,0.51724416,0.107546754,0.4968111,-0.05159036,0.34020182,0.3162125,0.7168359,0.026287572
suramin#bond169,-0.04601446,-0.73051083,-1.038376,-0.3780483,0.3021334,-0.09157603,0.40191138,-0.11553333,0.2675888,0.42580825,-0.22625923,-0.52721083,0.0056474674,0.2405077,-0.63842684,-0.22030216,-0.3242612,-0.23769037,-0.32215753,-0.64497924,0.96123,-0.47390172,-0.06389685,-0.048006985,-0.20924541,0.36488625,0.36737606,-0.70655096,-0.287006,0.6506734,0.32243884,-0.07954103,0.4985794,0.118098564,0.5614744,0.13818236,-0.26768345,0.32588407,0.4366943,0.1233809
suramin#bond17,-0.11064609,-0.9122646,-0.49147627,-0.21033812,0.015640788,-0.6095076,0.14394625,0.030942522,-0.5258882,0.52041656,0.14915706,-0.60189223,-0.09312338,0.1527958,-0.5120393,-0.48347872,-0.17992401,-0.12093679,-0.51444054,-0.6412521,0.6707965,-0.2681081,-0.31101143,-0.20415248,-0.580863,0.26613992,0.6104571,-0.55360836,0.36512795,0.4898755,0.71150184,0.2863348,0.79013,0.49671355,0.291959,0.1322192,0.1775166,-0.106313966,-0.0035462896,0.01886278
suramin#bond170,-0.026001947,-0.70196056,-1.424958,-0.4554054,0.24346577,-0.08745598,0.024735723,0.015817763,-0.0697354,0.802238,-0.2452026,-0.70650023,0.039075628,0.22929056,-0.6829119,-0.22425696,-0.3913658,-0.2115385,-0.35407937,-0.5841238,0.74548495,-0.40972212,-0.098747306,0.10620762,-0.1984646,0.31802946,0.63726825,-0.70696753,-0.008732433,0.57378626,0.29993403,-0.090684295,0.52643096,0.36364788,0.4672688,0.048930183,0.5000469,0.2693183,0.4380143,0.0020651305
suramin#bond171,0.043952588,-0.745251,-1.2644224,-0.36164442,0.38617805,-0.0034371845,0.021050848,-0.11322339,-0.23918629,0.7024494,-0.14128923,-0.6991174,-0.0345137,0.3098697,-0.6353876,-0.34202203,-0.44181606,-0.22856578,-0.33502528,-0.49322388,0.86824024,-0.32095116,0.09593773,0.13706417,-0.20429772,0.35328728,0.672273,-0.8047732,-0.008259598,0.4848978,0.39377344,-0.09162707,0.52077794,0.1990573,0.5879544,-0.17223588,0.5963324,0.17240149,0.42167258,0.06919138
suramin#bond172,0.06568846,-0.5058898,-1.0694691,-0.32785246,0.15198785,-0.036606696,0.00019789279,-0.18072157,-0.10926572,0.6267052,-0.41832992,-0.51557046,0.019761065,0.39442202,-0.856455,-0.36359796,-0.41453946,-0.14002402,-0.34473708,-0.65997833,0.70340794,-0.38192284,-0.100677006,0.13748564,-0.24713248,0.38875467,0.6944241,-0.7681183,-0.13631871,0.60495096,0.35922173,-0.100858554,0.4917906,0.2065537,0.35806647,-0.0492654,0.5073556,0.22304094,0.50605667,0.0782876
suramin#bond173,-0.01500221,-0.47224605,-1.2779306,-0.33053923,0.3918375,-0.064267024,-0.01376632,-0.10696513,-0.02435342,0.6510954,-0.34674692,-0.6707143,-0.10765263,0.29643178,-0.6020648,-0.20219712,-0.41824856,-0.13291273,-0.20303032,-0.54466575,0.90182316,-0.3028925,-0.036979526,0.17302626,-0.20529203,0.34409857,0.47053045,-0.84701484,-0.12057175,0.65839964,0.26563615,-0.056053367,0.4496267,0.20976117,0.5091855,-0.08573995,0.5409837,0.21841557,0.57057136,0.12879883
suramin#bond174,0.04611772,-0.49900368,-1.2247916,-0.24973108,0.3214334,-0.001420677,-0.070067346,-0.15443291,-0.070662305,0.6180174,-0.4337045,-0.5721253,0.019472998,0.4553596,-0.7441491,-0.22202946,-0.5043976,-0.09392705,-0.17991406,-0.6197886,0.97258383,-0.42717594,-0.08451495,-0.056451596,-0.13435318,0.13014342,0.6507406,-0.83963203,-0.17490739,0.6005431,0.27291766,-0.15152882,0.4811343,0.31994042,0.3186375,-0.21957175,0.54424924,0.2169615,0.65381354,0.07624526
suramin#bond175,-0.11372313,-0.7208412,-1.076172,-0.26226652,0.3366488,-0.04926236,0.3918813,-0.06698262,0.19301513,0.36301702,-0.18623309,-0.5712904,0.058684874,0.27186713,-0.6710215,-0.21967444,-0.35344657,-0.2263426,-0.43202552,-0.70029783,0.86477596,-0.3525865,-0.08910743,-0.06781047,-0.10861735,0.36278135,0.27422476,-0.74061555,-0.34421855,0.41734043,0.4346292,-0.059746888,0.55788594,0.066340715,0.31079012,-0.048605196,-0.30246162,0.32976264,0.23372789,0.070976056
suramin#bond176,-0.002494734,-0.6874177,-1.1515341,-0.32043085,0.6133582,-0.0521742,0.34455708,0.025421623,0.18739155,0.4564722,-0.27263352,-0.4750918,-0.056419976,0.3394799,-0.4463152,-0.25760016,-0.28036663,-0.26235372,-0.3330479,-0.7033428,0.70582867,-0.49985102,-0.030951845,0.07767622,-0.14167896,0.2952757,0.15762204,-1.0190198,-0.36780384,0.7908801,0.31704664,-0.08607408,0.60819256,0.027042996,0.5539799,-0.19150813,-0.1447343,0.27604088,0.45378515,-0.0618383
suramin#bond177,-0.025069708,-0.34098628,-1.2256447,-0.43457323,0.36671168,-0.15886553,-0.06240111,-0.06098405,-0.08803265,0.36180857,-0.2851857,-0.34617156,0.22786729,0.40275523,-0.7302882,-0.33710724,-0.41957664,-0.26748866,-0.35967037,-0.6817429,0.80615073,-0.2083076,-0.232273,-0.06310872,-0.05643476,0.26623797,0.5340314,-0.77937984,-0.7497672,0.6267385,0.28914398,-0.120480634,0.48214772,0.40723795,0.32107705,-0.07269062,-0.43336883,0.27537113,0.6072744,0.11411493
suramin#bond178,0.023726607,-0.40889362,-1.0921354,-0.42339382,0.14590465,-0.0065849153,-0.16902538,-0.10373582,-0.0694905,0.3763135,-0.5568132,-0.5066957,0.41365308,0.37322485,-0.74817926,-0.23405272,-0.52709925,-0.17219521,-0.41035554,-0.74690735,0.8016437,-0.29980943,-0.37435463,0.21504828,-0.16249083,0.37966263,0.6383547,-0.60569805,-0.73488057,0.55875736,0.3123589,-0.16662462,0.5148947,0.51360077,0.59141654,-0.21273302,-0.46519986,0.2566523,0.49910572,0.09093551
suramin#bond179,-0.07238972,-0.3932816,-1.3664325,-0.3589566,0.37606937,-0.21477188,0.29697928,0.050916966,0.36132926,0.22818612,-0.2498477,-0.41017684,0.12445189,0.2954809,-0.5269524,-0.31903425,-0.31105494,-0.3345284,-0.25771412,-0.7577521,0.8595451,-0.14711149,-0.17416064,-0.106271245,-0.094699405,0.2747005,0.21078108,-0.75555396,-0.5842845,0.5780519,0.4058543,-0.08929526,0.62090474,-0.019065853,0.40389493,-0.19200544,-0.2149832,0.3506447,0.76968324,0.060344163
suramin#bond18,0.053966932,-0.8919898,-0.43668038,-0.22501493,0.23542237,-0.38354906,0.10783949,0.0071726036,-0.48851776,0.5188359,0.10552454,-0.579359,0.039975308,0.085563675,-0.5684867,-0.44813246,-0.15296409,-0.10641931,-0.6683694,-0.58181393,0.78451896,-0.36135688,-0.30580157,-0.1984057,-0.5596936,0.20093974,0.60670364,-0.671142,0.17558502,0.5321283,0.6469307,0.28850952,0.7701078,0.5877498,0.108755514,0.0753832,0.27369916,-0.06514624,-0.15196462,-0.030447735
suramin#bond180,-0.06451443,-0.43974528,-1.006242,-0.2980198,0.5016684,-0.09761768,0.39135012,-0.042398527,0.24663162,0.21306346,-0.35672587,-0.47014096,0.11224145,0.34850362,-0.61723167,-0.39112657,-0.40482593,-0.18074465,-0.32843783,-0.7912534,0.74955755,-0.21009938,-0.19800414,0.04189725,-0.13543682,0.45668077,0.28319952,-0.76036215,-0.67266047,0.69091463,0.4022119,-0.110361494,0.5625241,0.061986435,0.34107348,-0.013436468,-0.3381027,0.35439512,0.43251875,-0.06691852
suramin#bond181,0.006251139,-0.4019819,-1.1421223,-0.33287662,0.3489267,0.032714218,0.30661944,-0.083762065,0.097230196,0.35026497,-0.36463714,-0.606674,-0.048390817,0.32951856,-0.4545158,-0.2912936,-0.15599816,-0.28131962,-0.32347938,-0.5746868,0.94347155,-0.16988805,-0.06017612,0.1508028,-0.14055961,0.32696208,0.30850655,-0.9205336,-0.36601123,0.6860261,0.32427865,-0.055634346,0.564305,0.038182873,0.6328486,-0.24792647,-0.41027644,0.27168268,0.66417986,-0.03279103
suramin#bond182,-0.10122352,-0.41625088,-0.88661987,-0.40477988,0.2641455,-0.14547351,-0.03143305,0.07487547,-0.060639292,0.44682783,-0.41016054,-0.45355034,0.24473138,0.3799905,-0.63940555,-0.35435808,-0.48906428,-0.2506966,-0.51646227,-0.66344166,0.7548446,-0.3685476,-0.26878628,0.046547517,-0.12989129,0.38312596,0.44674888,-0.5964872,-0.7489888,0.54683363,0.30363318,-0.120890886,0.47425094,0.39472497,0.6066603,-0.102333196,-0.44543338,0.2896107,0.44129497,0.17633623
suramin#bond183,-0.13193533,-0.5115622,-1.1666127,-0.44328102,0.22344044,-0.12367453,-0.01795309,0.06734399,0.10083493,0.2289419,-0.5869287,-0.44591302,0.24541792,0.4777505,-0.6793636,-0.3987892,-0.52538466,-0.32646316,-0.38259965,-0.6219797,0.7659048,-0.33721957,-0.16184063,-0.06353252,-0.12920961,0.24187197,0.7052094,-0.5216986,-0.8186743,0.562757,0.3010263,-0.13541846,0.4721159,0.40437624,0.57270485,-0.13231035,-0.3954686,0.13806722,0.51566416,0.33080038
suramin#bond184,0.11609116,-0.48506662,-1.301612,-0.49589315,0.39899707,-0.26684132,0.33630112,0.01899672,0.24519818,0.21435514,-0.42461526,-0.43596125,0.10524189,0.3798892,-0.65870816,-0.27313137,-0.4172455,-0.3064876,-0.2768606,-0.72751826,0.82299215,-0.26907414,-0.07017496,0.061717227,-0.10216407,0.2717231,0.20047191,-0.5569066,-0.5657112,0.6957047,0.37691146,-0.07962794,0.53315896,0.04156914,0.46885675,-0.056893196,-0.30647767,0.38858756,0.61767614,0.14596792
suramin#bond185,-0.012795006,-0.36808196,-0.9953891,-0.2591365,0.42399627,-0.09263542,0.32446,-0.030610872,0.1513402,0.36468014,-0.33873832,-0.4945117,0.19353434,0.28012538,-0.5096713,-0.33859715,-0.3195493,-0.24568516,-0.34175897,-0.66682714,0.8145611,-0.30841163,-0.08699116,0.031481918,-0.09135785,0.42699105,0.34602237,-0.7870844,-0.41063523,0.7068661,0.30989906,-0.03277261,0.5473945,0.06849514,0.40923655,-0.076098606,-0.30102393,0.30976534,0.33936986,0.029662803
suramin#bond186,-0.031273507,-0.5979913,-1.4035589,-0.38134155,0.4192142,-0.20385416,0.34341577,-0.0038812198,0.17172393,0.3192014,-0.39383012,-0.4070796,0.013945619,0.2349801,-0.44966206,-0.4001876,-0.501544,-0.27690268,-0.24993753,-0.6623329,0.79169875,-0.30975756,0.0058194487,-0.019587535,-0.09527943,0.26299343,0.22547081,-0.8093452,-0.55338454,0.5789277,0.3116617,-0.11787454,0.53098917,0.08865197,0.49491513,-0.002047928,-0.41088012,0.31116363,0.7460017,0.12020426
suramin#bond187,-0.06487107,-0.57048976,-1.057393,-0.3011113,0.3991191,-0.055462595,0.37420347,-0.07057129,0.1679895,0.49256876,-0.3203104,-0.44766074,0.1481316,0.3501662,-0.5437994,-0.23495063,-0.40571666,-0.21401674,-0.38192132,-0.71633875,0.67041457,-0.44064394,-0.056621343,-0.11703589,-0.130722,0.35042918,0.2411596,-0.8493882,-0.34516338,0.6310159,0.26958832,-0.118201196,0.5017111,0.10354135,0.5495464,-0.17617708,-0.03652126,0.33966246,0.58411837,0.16939105
suramin#bond188,-0.14633586,-0.7167989,-0.87391335,-0.35136372,0.2706513,-0.05091536,0.21905501,-0.03495332,0.23217097,0.51026696,-0.37436324,-0.6734659,-0.060635302,0.34653476,-0.67064005,-0.22656949,-0.30973193,-0.2160717,-0.30275115,-0.5644613,0.7478286,-0.30697995,-0.029211072,-0.13902429,-0.16821095,0.3865635,0.3060969,-0.7472541,-0.08105809,0.7000591,0.3026414,-0.007128583,0.52749497,-0.0062955143,0.6538457,0.023482922,-0.20056164,0.26153275,0.4854057,0.07514668
suramin#bond189,-0.19505502,-0.73556536,-1.2392871,-0.27928555,0.39033917,-0.14493668,0.3272233,-0.044294138,0.3443541,0.42364943,-0.17260166,-0.6742497,0.30794144,0.47878283,-0.6657835,-0.30015334,-0.4534718,-0.17197242,-0.3250164,-0.61786187,0.69799924,-0.5837915,-0.14387846,-0.12240036,-0.20232469,0.41757944,0.18357076,-0.5337843,-0.4236848,0.63997096,0.38937727,-0.05389027,0.4871202,0.12472925,0.24502246,-0.028203245,-0.13399078,0.38790298,0.41011444,0.090797715
suramin#bond19,0.070209354,-1.0466079,-0.5952044,-0.26415953,0.013500019,-0.6094648,0.04933975,0.021927,-0.56922406,0.6163604,0.080903426,-0.5686636,0.057462815,-0.013828369,-0.66263765,-0.6033217,-0.27090108,-0.10554172,-0.40363565,-0.6264643,0.7823838,-0.3240348,-0.2311485,-0.21034582,-0.69297975,0.088729225,0.46104243,-0.55558616,0.22667156,0.3378528,0.70591843,0.33176938,0.7098836,0.5269972,0.24263115,-0.041290194,0.25888547,-0.016831204,-0.19182926,-0.018388353
suramin#bond190,0.012374532,-0.8353437,-1.1023877,-0.423605,0.11589235,-0.29421481,0.3369915,0.0014683469,0.23240644,0.344832,-0.10736143,-0.69800115,0.31695753,0.48859435,-0.850887,-0.36057273,-0.3804786,-0.2687544,-0.33584365,-0.7153736,0.9331264,-0.38405508,-0.09685218,0.0303893,-0.15613821,0.29381186,0.43563154,-0.3415661,-0.41071227,0.45987052,0.4802406,-0.075297244,0.53941447,0.07475639,0.35338596,0.12655137,-0.20713767,0.33231717,0.5634768,-0.09176719
suramin#bond191,-0.00115892,-0.68358946,-1.1281183,-0.43541828,0.17153189,-0.2530714,0.36447433,-0.033034712,0.26959532,0.27098066,-0.16514494,-0.58345926,0.13336171,0.4865463,-0.7484546,-0.3614392,-0.4567707,-0.21325447,-0.22675808,-0.6922023,0.8091104,-0.48534796,-0.083162144,-0.018434834,-0.18440033,0.311679,0.2732405,-0.49061838,-0.50329816,0.7977302,0.46370536,-0.04811103,0.55927736,0.058435846,0.4870795,0.08927956,-0.24385017,0.27841973,0.43257892,0.0108015705
suramin#bond192,0.10827441,-0.32434276,-1.0973164,-0.02408102,0.15486793,-0.74204814,-0.0009078899,-0.111148044,-0.2634696,0.523807,-0.2153772,-0.2847446,0.1325785,0.38743427,-0.9571361,-0.20627826,0.06802169,0.17765462,-0.44245785,-0.6040573,0.7534539,-0.41596472,-0.10342281,-0.58442396,-0.6912457,-0.080491036,0.36204693,-0.8916506,-0.010577974,0.4686849,0.5225711,0.38182876,0.57290965,0.15187448,-0.1628416,-0.01070933,0.19563183,0.31207648,-0.017473523,0.18583247
suramin#bond193,-0.12930694,-0.29075173,-1.3405162,-0.033354226,0.08585443,-0.8145602,0.1432281,0.029182566,-0.1641099,0.57660985,-0.27967855,-0.20970239,-0.16133934,0.24581893,-0.8496894,-0.37707987,-0.011400836,0.15783466,-0.4924828,-0.58996975,0.5421706,-0.18315974,-0.04362226,-0.49180412,-0.6818556,0.043672685,0.23367107,-0.973311,0.07622162,0.4569964,0.48270082,0.29752275,0.5176288,0.26255834,-0.23513357,-0.049587697,0.37590086,0.19437785,-0.12686509,0.17837834
suramin#bond194,-0.07354991,-0.17919207,-1.0446471,0.011639513,0.08859316,-0.7390736,0.20739879,0.10033772,-0.39990008,0.48747212,-0.21403031,-0.29541305,0.11807077,0.39602497,-0.90826863,-0.5780395,-0.20886025,0.25111696,-0.40366024,-0.67718095,0.73919964,-0.14218955,-0.010237169,-0.4937815,-0.4783249,0.023383977,0.18880782,-0.84402025,-0.056509867,0.43688887,0.54649526,0.31121188,0.5341271,0.11207923,-0.21636501,-0.06555884,0.18277763,0.19697945,-0.056657113,0.01058763
suramin#bond195,-0.16930766,-0.21632005,-1.0918161,-0.10733428,0.21597816,-0.6847545,0.13759893,0.12167369,-0.4381087,0.578638,-0.08758253,-0.2904372,0.15800248,0.30680904,-0.77982867,-0.40293783,-0.1490574,0.10885738,-0.4270068,-0.5523976,0.72552663,-0.2861803,-0.14553082,-0.4655713,-0.7620139,0.00301544,0.14606401,-0.8343471,-0.00041934798,0.26365644,0.58508193,0.29292753,0.4544722,0.12630866,-0.16157633,-0.0053602564,0.1259743,0.2781672,-0.05039358,0.10211016
suramin#bond196,-0.13895553,-0.30563748,-1.0568498,-0.09495296,0.11722046,-0.60075533,0.08668083,0.109809116,-0.60932106,0.3630407,0.3122048,-0.3751874,0.09761324,0.28596723,-0.73894876,-0.5554263,-0.201532,0.19591929,-0.49283582,-0.60109246,0.57820815,-0.33233044,-0.19894905,-0.573509,-0.710208,0.029046128,0.30551916,-0.95391643,-0.017620336,0.6566346,0.7944541,0.41096348,0.5784597,0.09720969,-0.28128213,0.012956182,0.16049659,0.3362995,-0.0321317,-0.11261915
suramin#bond197,-0.015205505,-0.36033052,-0.9869173,-0.037714135,0.19166964,-0.67522264,0.25136092,0.14189672,-0.45719323,0.5519702,0.23256952,-0.3245414,0.22975536,0.30747542,-0.8384336,-0.4106867,-0.21595679,0.15728565,-0.5011136,-0.6547857,0.8184572,-0.3028647,-0.23221193,-0.64809877,-0.6735869,-0.037241776,0.22813858,-0.74796253,-0.0442982,0.20399845,0.70652497,0.37187824,0.58976805,0.25654823,-0.28401774,-0.06780603,0.203544,0.20593435,0.007364725,-0.09920774
suramin#bond198,-0.003958088,-0.37655213,-0.96235543,0.02886965,0.2040903,-0.89446646,0.44216892,0.0929903,-0.0528938,0.5929128,0.043706656,-0.1639004,-0.02452191,0.32131192,-0.88203293,-0.31634435,-0.0074351733,0.14241968,-0.36238253,-0.5331371,0.7933754,-0.46029982,-0.0073958714,-0.5757255,-0.6718582,0.041708943,0.072179854,-0.9726913,0.14633709,0.48366883,0.55926746,0.35763028,0.562652,-0.057048738,-0.08436867,0.020129638,-0.25178292,0.23305055,0.11534665,0.05412624
suramin#bond199,0.0052709947,-0.2420275,-1.0828114,-0.057063717,0.3680196,-0.77877486,0.4221784,-0.06071565,-0.010202205,0.5118616,-0.062396735,-0.08683738,0.097514704,0.30398932,-0.8109969,-0.23789519,0.08545208,0.11881888,-0.4378951,-0.7168215,0.64042735,-0.07645486,0.05579344,-0.4738706,-0.57785344,0.08318678,-0.074973635,-1.1639284,-0.14065623,0.46573645,0.5950915,0.45382503,0.5028363,-0.01541574,-0.13008615,-0.033797663,-0.12143134,0.3387184,-0.015538471,-0.048264995
suramin#bond2,0.09011144,-0.8054566,-0.21743305,-0.33212388,0.23820628,-0.47341925,0.058507618,-0.022069594,-0.48282316,0.6563864,0.15170896,-0.22026145,0.021794561,-0.1379409,-0.7341562,-0.36958084,-0.081052326,-0.07598865,-0.4702794,-0.6515934,0.7203359,-0.23220085,-0.25642377,-0.16184923,-0.6904947,0.21402939,0.35416216,-0.7161472,0.1602129,0.49245012,0.75745803,0.49683326,0.76964986,0.5439707,0.2651364,-0.14733505,0.31106824,0.0015232369,-0.21136054,0.049308214
suramin#bond20,-0.16311072,-1.0120631,-0.67124724,-0.37198552,0.035282787,-0.45301726,0.39180136,-0.10479038,-0.5708082,0.4720925,0.03202548,-0.39133245,0.18244857,0.06696582,-0.49724722,-0.36910453,-0.2508445,-0.13458633,-0.49502838,-0.65242004,0.73138654,-0.44604218,-0.2068191,0.10074643,-0.6602073,0.118435696,0.14208569,-0.49520588,-0.08134664,0.3455949,0.7355446,0.52144414,0.70008856,0.24236837,0.20186658,-0.064233005,-0.2716429,-0.009311263,-0.11874737,0.023057584
suramin#bond200,-0.18446796,-0.3511768,-0.9235648,-0.048565518,0.072936445,-0.7224434,0.3669505,0.2033781,0.02427113,0.4528871,-0.057586383,-0.35396227,0.12434219,0.33201474,-0.7934084,-0.3679847,-0.14221795,0.091274,-0.45220515,-0.5904668,0.68388367,-0.20511414,-0.10317671,-0.64570004,-0.7102458,0.012468451,0.016541937,-0.73973036,-0.036097273,0.6649645,0.58295345,0.4278447,0.55132,-0.023087993,-0.03820163,0.08225423,-0.23515032,0.2881606,-0.033327654,0.008106225
suramin#bond201,-0.052103717,-0.36088252,-0.95698875,-0.042103555,0.17718153,-0.7599108,0.5040472,0.23511264,-0.20971969,0.5065531,0.26941022,-0.30864185,0.2551369,0.30184644,-0.67291045,-0.42813775,-0.11957708,0.010539163,-0.5722707,-0.7026044,0.61478,-0.16547826,-0.08222071,-0.7938449,-0.4329206,0.02336282,0.19798507,-0.9299435,-0.18541,0.6786186,0.6760258,0.33499506,0.6921582,-0.028214617,-0.19273973,0.03143203,-0.2485014,0.42315415,-0.029787198,-0.07304105
suramin#bond202,-0.09865473,-0.29571158,-1.0456806,-0.0015491633,0.0116744945,-0.89108443,-0.11601057,0.21454704,-0.21673723,0.2780159,0.24345982,-0.196987,0.34846973,0.62903446,-0.86441875,-0.54183716,-0.17078231,0.08792084,-0.5761404,-0.5140704,0.719756,-0.20286,-0.21362466,-0.58281034,-0.7647956,-0.040240955,0.52458036,-0.81126714,-0.45982018,0.70133793,0.7193429,0.31709075,0.56528986,0.21076709,-0.06755048,0.100324884,-0.4330112,0.22160466,-0.031836543,0.08631781
suramin#bond203,0.026601221,-0.2524083,-1.1353382,0.082435966,-0.102355525,-0.8629509,0.13444616,0.105717674,-0.30106524,0.63985175,-0.14043708,-0.29561242,0.10258079,0.3977276,-0.6986484,-0.38321048,-0.028446466,0.12139248,-0.35200024,-0.5689898,0.5855874,-0.31727618,-0.0005498984,-0.60030454,-0.8281534,0.16947475,0.48560855,-0.9994633,0.11998261,0.36349526,0.47405258,0.324308,0.6835954,0.011872535,-0.026079133,-0.07301741,0.31864175,0.24773337,0.051450025,0.16959497
suramin#bond204,-0.10050938,-0.23991291,-0.8040804,-0.061167587,0.23884419,-0.68297005,0.060563575,-0.0031617247,-0.37464762,0.537102,-0.06835374,-0.19750719,0.08069956,0.41032296,-0.90913904,-0.48380265,0.013662278,0.1504163,-0.4477031,-0.61809343,0.59820133,-0.33787087,-0.010940167,-0.6907208,-0.5416919,0.13768342,0.38097408,-0.9275773,0.13689719,0.55111754,0.5248579,0.38247317,0.5901334,0.10651168,-0.18255757,-0.0029610961,0.261362,0.2579087,-0.098857544,0.0748362
suramin#bond205,-0.064549126,-0.28637362,-0.9503596,-0.10202117,0.2436848,-0.7967083,0.08359288,0.10476661,-0.29097736,0.5310063,0.18433397,-0.42484024,0.19640593,0.30288348,-0.8530517,-0.55972975,-0.17220193,0.35724744,-0.28731892,-0.6044756,0.6845246,-0.4589211,-0.058211964,-0.60070616,-0.56280404,0.12716575,0.2790525,-0.8543024,0.06916914,0.40458775,0.6862249,0.3232169,0.4899276,0.01025559,-0.23001063,0.12907483,0.24623035,0.17923768,0.03910892,0.024922214
suramin#bond206,0.06857843,-0.4193768,-0.99466074,-0.07784462,-0.090837635,-0.65739,0.053636555,-0.018755026,-0.40211424,0.43380535,-0.11109758,-0.4215998,0.09309124,0.40020052,-0.87670034,-0.37103283,-0.20896517,0.19604144,-0.36717138,-0.5960943,0.7519247,-0.34696805,-0.080514856,-0.47864804,-0.7353102,0.045165323,0.36271572,-0.7387426,0.05144343,0.44651178,0.6022601,0.38974255,0.60068905,0.12330651,-0.23713244,-0.011742369,0.11324065,0.22768979,0.0062053264,0.009182856
suramin#bond207,-0.07043574,-0.2628008,-0.70354134,0.046273813,0.07001487,-0.7480705,0.20645411,0.14406636,-0.34495422,0.51311827,-0.19724451,-0.32099083,0.0814124,0.37596437,-0.8294078,-0.57959706,-0.056403812,0.21805325,-0.52554095,-0.5915592,0.76729983,-0.19071072,-0.16008186,-0.734663,-0.45344934,-0.18676023,0.25681588,-1.0165309,0.05639361,0.5373537,0.4243807,0.23469187,0.5211213,0.22013155,-0.21583305,-0.023079043,0.19884749,0.29184952,-0.1685123,-0.018289078
suramin#bond208,-0.13625817,-0.31354892,-1.1279044,-0.0063792393,0.041723825,-0.753547,0.05203676,0.06841223,-0.2526889,0.56650126,-0.11113414,-0.31878266,0.14829569,0.3367898,-0.8043852,-0.43610093,-0.0024472475,0.33454096,-0.36368573,-0.53521496,0.6896149,-0.33086267,-0.051421393,-0.5786271,-0.705447,-0.041485976,0.31040427,-0.977112,-0.012273137,0.33140686,0.4618178,0.32332113,0.5420121,0.014506403,-0.12540619,-0.09209771,0.30004427,0.28219256,-0.087809764,0.025733672
suramin#bond209,-0.09635419,-0.24808198,-0.8316137,-0.041571613,0.017956533,-0.7973147,0.48561507,0.048168577,0.098554544,0.5115731,-0.10356634,-0.20066653,0.09084319,0.36144307,-0.8254181,-0.2695742,-0.12185513,0.08153996,-0.36450863,-0.69318366,0.71655655,-0.3031886,-0.02074317,-0.6780031,-0.7200495,0.13160807,0.009005289,-0.82004195,-0.115009956,0.39025998,0.5244819,0.42367625,0.60098284,-0.023551315,-0.055621937,-0.05071283,-0.08709873,0.26698363,-0.010483687,-0.0057234415
